unique_id_match,Column,unique_id_query,visit_id,wikipedia_link_nl,google_book_query,nom_complet,toponymName,fclName,commune,province,region,country,query_normalised,queries_ngrams,MATCH,equality_match_extract_geonames,types_Anne,equality_anne_ettore,nom_complet?,nom_complet_ailleurs?,types_Ettore,queries,extract_lieux_be,extract_persons,extract_family
,621,46822-2063026,2063026,,,,,,,,,,olieslagers,1.0,,,,,,,,olieslagers,,,Olieslagers
46898-2063977-assenede,622,46898-2063977,2063977,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""assenede bassevelde boekhoute bouchaute oost-eeclo oost-eecloo oost-eeklo oosteeclo oosteecloo oosteeklo""~5","https://www.googleapis.com/books/v1/volumes?q=""assenede+bassevelde+boekhoute+oosteeklo+bouchaute+oost-eeklo+oosteeclo+oost-eeclo+oosteecloo+oost-eecloo""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Assenede,Commune,Assenede,East Flanders Province,Flanders,Belgium,assenede bassevelde boekhoute oosteeklo bouchaute oost-eeklo oosteeclo oost-eeclo oosteecloo oost-eecloo,10.0,assenede,False,loc,True,,,loc,assenede bassevelde boekhoute oosteeklo bouchaute oost-eeklo oosteeclo oost-eeclo oosteecloo oost-eecloo,boekhoute||assenede||oost-eecloo||oosteeklo||bassevelde,,Bouchaute Oost Eeclo
46898-2063977-bassevelde,623,46898-2063977,2063977,,,,,Section,,,,Belgium,assenede bassevelde boekhoute oosteeklo bouchaute oost-eeklo oosteeclo oost-eeclo oosteecloo oost-eecloo,10.0,bassevelde,False,loc,True,,,loc,assenede bassevelde boekhoute oosteeklo bouchaute oost-eeklo oosteeclo oost-eeclo oosteecloo oost-eecloo,boekhoute||assenede||oost-eecloo||oosteeklo||bassevelde,,Bouchaute Oost Eeclo
46898-2063977-boekhoute,624,46898-2063977,2063977,,,,,Section,,,,Belgium,assenede bassevelde boekhoute oosteeklo bouchaute oost-eeklo oosteeclo oost-eeclo oosteecloo oost-eecloo,10.0,boekhoute,False,loc,True,,,loc,assenede bassevelde boekhoute oosteeklo bouchaute oost-eeklo oosteeclo oost-eeclo oosteecloo oost-eecloo,boekhoute||assenede||oost-eecloo||oosteeklo||bassevelde,,Bouchaute Oost Eeclo
46898-2063977-oost-eeklo,625,46898-2063977,2063977,,,,Oosteeklo,Section,Assenede,East Flanders Province,Flanders,Belgium,assenede bassevelde boekhoute oosteeklo bouchaute oost-eeklo oosteeclo oost-eeclo oosteecloo oost-eecloo,10.0,oost-eeklo,False,loc,True,,,loc,assenede bassevelde boekhoute oosteeklo bouchaute oost-eeklo oosteeclo oost-eeclo oosteecloo oost-eecloo,boekhoute||assenede||oost-eecloo||oosteeklo||bassevelde,,Bouchaute Oost Eeclo
46898-2063977-bouchaute,626,46898-2063977,2063977,,,,,Section,,,,Belgium,assenede bassevelde boekhoute oosteeklo bouchaute oost-eeklo oosteeclo oost-eeclo oosteecloo oost-eecloo,10.0,bouchaute,False,loc,True,,,loc,assenede bassevelde boekhoute oosteeklo bouchaute oost-eeklo oosteeclo oost-eeclo oosteecloo oost-eecloo,boekhoute||assenede||oost-eecloo||oosteeklo||bassevelde,,Bouchaute Oost Eeclo
46898-2063977-oost-eeklo,627,46898-2063977,2063977,,,,Oosteeklo,Section,Assenede,East Flanders Province,Flanders,Belgium,assenede bassevelde boekhoute oosteeklo bouchaute oost-eeklo oosteeclo oost-eeclo oosteecloo oost-eecloo,10.0,oost-eeklo,False,loc,True,,,loc,assenede bassevelde boekhoute oosteeklo bouchaute oost-eeklo oosteeclo oost-eeclo oosteecloo oost-eecloo,boekhoute||assenede||oost-eecloo||oosteeklo||bassevelde,,Bouchaute Oost Eeclo
46898-2063977-oost-eeclo,628,46898-2063977,2063977,,,,,Section,,,,Belgium,assenede bassevelde boekhoute oosteeklo bouchaute oost-eeklo oosteeclo oost-eeclo oosteecloo oost-eecloo,10.0,oost-eeclo,False,loc,True,,,loc,assenede bassevelde boekhoute oosteeklo bouchaute oost-eeklo oosteeclo oost-eeclo oosteecloo oost-eecloo,boekhoute||assenede||oost-eecloo||oosteeklo||bassevelde,,Bouchaute Oost Eeclo
46898-2063977-oost-eeclo,629,46898-2063977,2063977,,,,,Section,,,,Belgium,assenede bassevelde boekhoute oosteeklo bouchaute oost-eeklo oosteeclo oost-eeclo oosteecloo oost-eecloo,10.0,oost-eeclo,False,loc,True,,,loc,assenede bassevelde boekhoute oosteeklo bouchaute oost-eeklo oosteeclo oost-eeclo oosteecloo oost-eecloo,boekhoute||assenede||oost-eecloo||oosteeklo||bassevelde,,Bouchaute Oost Eeclo
46898-2063977-oost-eecloo,630,46898-2063977,2063977,,,,,Section,,,,Belgium,assenede bassevelde boekhoute oosteeklo bouchaute oost-eeklo oosteeclo oost-eeclo oosteecloo oost-eecloo,10.0,oost-eecloo,False,loc,True,,,loc,assenede bassevelde boekhoute oosteeklo bouchaute oost-eeklo oosteeclo oost-eeclo oosteecloo oost-eecloo,boekhoute||assenede||oost-eecloo||oosteeklo||bassevelde,,Bouchaute Oost Eeclo
46898-2063977-oost-eecloo,631,46898-2063977,2063977,,,,,Section,,,,Belgium,assenede bassevelde boekhoute oosteeklo bouchaute oost-eeklo oosteeclo oost-eeclo oosteecloo oost-eecloo,10.0,oost-eecloo,False,loc,True,,,loc,assenede bassevelde boekhoute oosteeklo bouchaute oost-eeklo oosteeclo oost-eeclo oosteecloo oost-eecloo,boekhoute||assenede||oost-eecloo||oosteeklo||bassevelde,,Bouchaute Oost Eeclo
46937-2064866-solomon northup,632,46937-2064866,2064866,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""northup solomon""~5","https://www.googleapis.com/books/v1/volumes?q=""solomon+northup""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,solomon northup,2.0,solomon northup,,per,True,True,,per,solomon northup,,Solomon Northup,
47016-2066234-maurisse,633,47016-2066234,2066234,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""maurisse""~5","https://www.googleapis.com/books/v1/volumes?q=""maurisse""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,maurisse,1.0,maurisse,,per,True,False,,per,maurisse,,,Maurisse
47276-2072202-roussille,634,47276-2072202,2072202,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""roussille""~5","https://www.googleapis.com/books/v1/volumes?q=""roussille""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,roussille,1.0,roussille,,per,True,False,,per,roussille,,,Roussille
47359-2074635-tombeur,635,47359-2074635,2074635,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""tombeur""~5","https://www.googleapis.com/books/v1/volumes?q=""tombeur""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,tombeur,1.0,tombeur,,per_ambig,True,False,,per_ambig,tombeur,,,Tombeur
,636,47372-2074765,2074765,,,,,,,,,,choléra,1.0,,,,,,,,choléra,,,
,637,47374-2074765,2074765,,,,,,,,,,épidémie de choléra,3.0,,,,,,,,épidémie de choléra,,,De
47442-2076982-ormeignies,638,47442-2076982,2076982,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""ormeignies""~5","https://www.googleapis.com/books/v1/volumes?q=""ormeignies""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Ormeignies,Section,Ath,Hainaut Province,Wallonia,Belgium,ormeignies,1.0,ormeignies,True,loc,True,,,loc,ormeignies,ormeignies,,
,639,47557-2079507,2079507,,,,,,,,,,inval,1.0,,,,,,,,inval,,,
47667-2082239-gorkum,640,47667-2082239,2082239,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""gorkum martelaren van""~5","https://www.googleapis.com/books/v1/volumes?q=""martelaren+van+gorkum""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,Netherlands,martelaren van gorkum,3.0,gorkum,,per,True,False,,per,martelaren van gorkum,,,Van
48201-2096548-rousies,641,48201-2096548,2096548,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""rousies""~5","https://www.googleapis.com/books/v1/volumes?q=""rousies""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,,,,,France,rousies,1.0,rousies,,loc,True,,,loc,rousies,,,
48355-2111641-babusiaux,642,48355-2111641,2111641,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""babusiaux""~5","https://www.googleapis.com/books/v1/volumes?q=""babusiaux""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,babusiaux,1.0,babusiaux,,per,True,False,,per,babusiaux,,,Babusiaux
,643,48429-2114075,2114075,,,,,,,,,,société anti-esclavagiste,2.0,,,,,,,,société anti-esclavagiste,,,Anti
,644,48546-2118136,2118136,,,,,,,,,,neutralité,1.0,,,,,,,,neutralité,,,
48550-2118228-stade louvain,645,48550-2118228,2118228,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""louvain stade""~5","https://www.googleapis.com/books/v1/volumes?q=""stade+louvain""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,POI,,Vlaams Brabant,Flanders,Belgium,stade louvain,2.0,stade louvain,False,loc,True,False,false,loc,stade louvain,louvain,,Stade
48729-2125894-mesdagh constant,646,48729-2125894,2125894,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""constant mesdagh""~5","https://www.googleapis.com/books/v1/volumes?q=""mesdagh+constant""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,mesdagh constant,2.0,mesdagh constant,,per,True,True,,per,mesdagh constant,,Constant Mesdagh,Mesdagh Constant
,647,48820-2129260,2129260,,,,,,,,,,mortier,1.0,,,,,,,,mortier,mortier,,
,648,48880-2130706,2130706,,,,,,,,,,au tir national,3.0,,,,,,,,au tir national,,,Tir National
49092-2137206-auguste van thournout,649,49092-2137206,2137206,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""auguste thournout van""~5","https://www.googleapis.com/books/v1/volumes?q=""auguste+van+thournout""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,auguste van thournout,3.0,auguste van thournout,,per,True,True,,per,auguste van thournout,,Auguste Van Thournout,
49095-2137206-raymond van thournout,650,49095-2137206,2137206,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""raymond thournout van""~5","https://www.googleapis.com/books/v1/volumes?q=""raymond+van+thournout""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,raymond van thournout,3.0,raymond van thournout,,per,True,True,,per,raymond van thournout,,Raymond Van Thournout,
49167-2140316-wilmot de belva,651,49167-2140316,2140316,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""belva de wilmot""~5","https://www.googleapis.com/books/v1/volumes?q=""wilmot+de+belva""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,wilmot de belva,3.0,wilmot de belva,,per,True,True,,per,wilmot de belva,,,Wilmot De Belva
49230-2142098-françois châtelet,652,49230-2142098,2142098,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""chatelet francois""~5","https://www.googleapis.com/books/v1/volumes?q=""fran%C3%A7ois+ch%C3%A2telet""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,françois châtelet,2.0,françois châtelet,,per,True,True,,per,françois châtelet,,,Francois
49472-2146819-fortamps,653,49472-2146819,2146819,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""fortamps metairie seigneurie""~5","https://www.googleapis.com/books/v1/volumes?q=""m%C3%A9tairie+seigneurie+fortamps""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,métairie seigneurie fortamps,3.0,fortamps,,per,True,False,,per,métairie seigneurie fortamps,,,Metairie Seigneurie Fortamps
,654,49494-2147678,2147678,,,,,,,,,,veuves veuve vve,3.0,,,,,,,,veuves veuve vve,,,Veuve Vve
49552-2149042-la ferté bernard,655,49552-2149042,2149042,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""bernard ferte la""~5","https://www.googleapis.com/books/v1/volumes?q=""la+fert%C3%A9+bernard""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,France,la ferté bernard,3.0,la ferté bernard,,loc,True,,false,loc,la ferté bernard,,Bernard La Ferte,La Ferte Bernard
49843-2157001-arthur romain,656,49843-2157001,2157001,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""arthur romain""~5","https://www.googleapis.com/books/v1/volumes?q=""arthur+romain""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,arthur romain,2.0,arthur romain,,per,True,True,,per,arthur romain,,Arthur Romain,
49851-2157117-geeter,657,49851-2157117,2157117,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""geeter""~5","https://www.googleapis.com/books/v1/volumes?q=""geeter""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,geeter,1.0,geeter,,per_ambig,True,False,,per_ambig,geeter,,,Geeter
49884-2157911-stade waremme,658,49884-2157911,2157911,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""stade waremme""~5","https://www.googleapis.com/books/v1/volumes?q=""stade+waremme""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,POI,,Liège,Wallonia,Belgium,stade waremme,2.0,stade waremme,False,loc,True,False,false,loc,stade waremme,waremme,,Stade
50041-2161796-linsel,659,50041-2161796,2161796,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""linsel""~5","https://www.googleapis.com/books/v1/volumes?q=""linsel""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,linsel,1.0,linsel,,per,True,False,,per,linsel,,,Linsel
50044-2161859-schaerbeek,660,50044-2161859,2161859,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""schaerbeek""~5","https://www.googleapis.com/books/v1/volumes?q=""schaerbeek""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Schaerbeek,Section,Schaarbeek,Bruxelles-Capitale,Brussels Capital,Belgium,schaerbeek,1.0,schaerbeek,True,loc,True,,,loc,schaerbeek,schaerbeek,,
50190-2167348-valk,661,50190-2167348,2167348,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""valk""~5","https://www.googleapis.com/books/v1/volumes?q=""valk""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,valk,1.0,valk,,ambig,True,,,ambig,valk,,,Valk
50220-2167705-alfred de laet,662,50220-2167705,2167705,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""alfred de laet""~5","https://www.googleapis.com/books/v1/volumes?q=""alfred+de+laet""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,alfred de laet,3.0,alfred de laet,,per,True,True,,per,alfred de laet,,Alfred De Laet,
50223-2167705-buschmann,663,50223-2167705,2167705,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""buschmann""~5","https://www.googleapis.com/books/v1/volumes?q=""buschmann""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,buschmann,1.0,buschmann,,per,True,False,false,per,buschmann,,,Buschmann
50230-2167777-ben tahar,664,50230-2167777,2167777,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""ben tahar""~5","https://www.googleapis.com/books/v1/volumes?q=""ben+tahar""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,ben tahar,2.0,ben tahar,,per,True,False,true,per,ben tahar,,Ben Tahar,
,665,50258-2168257,2168257,,,,,,,,,,automobile,1.0,,,,,,,,automobile,,,
50521-2172741-kanagawa,666,50521-2172741,2172741,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""kanagawa""~5","https://www.googleapis.com/books/v1/volumes?q=""kanagawa""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,,,,,Japan,kanagawa,1.0,kanagawa,,loc,True,,,loc,kanagawa,,,Kanagawa
50550-2174413-edmond peny,667,50550-2174413,2174413,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""edmond peny""~5","https://www.googleapis.com/books/v1/volumes?q=""edmond+peny""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,edmond peny,2.0,edmond peny,,per,True,True,,per,edmond peny,,Edmond Peny,
50644-2176940-natoye,668,50644-2176940,2176940,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""natoye""~5","https://www.googleapis.com/books/v1/volumes?q=""natoye""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Natoye,Section,Hamois,Namur Province,Wallonia,Belgium,natoye,1.0,natoye,True,loc,True,,,loc,natoye,natoye,,
,669,50722-2179262,2179262,,,,,,,,,,manifestation gilles,2.0,,,,,,,,manifestation gilles,,Gilles Manifestation,Gilles
50903-2185928-bonnot,670,50903-2185928,2185928,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""bonnot""~5","https://www.googleapis.com/books/v1/volumes?q=""bonnot""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,bonnot,1.0,bonnot,,per,True,False,,per,bonnot,,,Bonnot
50912-2186547-david oyens,671,50912-2186547,2186547,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""david oyens""~5","https://www.googleapis.com/books/v1/volumes?q=""david+oyens""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,david oyens,2.0,david oyens,,per,True,True,,per,david oyens,,David Oyens,
50937-2188116-gustave gérard,672,50937-2188116,2188116,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""gustave gerard""~5","https://www.googleapis.com/books/v1/volumes?q=""gustave+g%C3%A9rard""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,gustave gérard,2.0,gustave gérard,,per,True,True,,per,gustave gérard,,Gustave Gerard,
50970-2189120-prosper,673,50970-2189120,2189120,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""prosper""~5","https://www.googleapis.com/books/v1/volumes?q=""prosper""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,prosper,1.0,prosper,,per,True,False,,per,prosper,,,Prosper
50992-2189932-nelis,674,50992-2189932,2189932,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""nelis""~5","https://www.googleapis.com/books/v1/volumes?q=""nelis""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,nelis,1.0,nelis,,per,True,False,,per,nelis,,,Nelis
51005-2190266-genin,675,51005-2190266,2190266,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""bellecourt genin""~5","https://www.googleapis.com/books/v1/volumes?q=""genin+bellecourt""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,genin bellecourt,2.0,genin,,per,True,False,,per,genin bellecourt,,,Genin
51005-2190266-bellecourt,676,51005-2190266,2190266,,,,,Section,,,,Belgium,genin bellecourt,2.0,bellecourt,True,loc,True,,,loc,genin bellecourt,,,Genin
51182-2193696-georges steveny,677,51182-2193696,2193696,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""georges steveny""~5","https://www.googleapis.com/books/v1/volumes?q=""georges+steveny""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,georges steveny,2.0,georges steveny,,per,True,True,,per,georges steveny,,Georges Steveny,
51280-2195899-capon,678,51280-2195899,2195899,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""capon""~5","https://www.googleapis.com/books/v1/volumes?q=""capon""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,capon,1.0,capon,,per,True,False,,per,capon,,,Capon
51429-2199356-guerin,679,51429-2199356,2199356,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""assaut guerin""~5","https://www.googleapis.com/books/v1/volumes?q=""guerin+assaut""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,guerin assaut,2.0,guerin,,per,True,False,,per,guerin assaut,,Guerin Assaut,
51503-2200604-léonie renard,680,51503-2200604,2200604,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""leonie renard""~5","https://www.googleapis.com/books/v1/volumes?q=""l%C3%A9onie+renard""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,léonie renard,2.0,léonie renard,,per,True,True,,per,léonie renard,,Leonie Renard,
51609-2202027-spreutels,681,51609-2202027,2202027,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""spreutels""~5","https://www.googleapis.com/books/v1/volumes?q=""spreutels""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,spreutels,1.0,spreutels,,per,True,False,,per,spreutels,,,Spreutels
51718-2205590-baesrode,682,51718-2205590,2205590,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""baesrode""~5","https://www.googleapis.com/books/v1/volumes?q=""baesrode""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Baasrode,Section,Dendermonde,East Flanders Province,Flanders,Belgium,baesrode,1.0,baesrode,True,loc,True,,,loc,baesrode,baesrode,,
51804-2207871-minart,683,51804-2207871,2207871,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""minartenfant prodigue""~5","https://www.googleapis.com/books/v1/volumes?q=""minartenfant+prodigue""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,minartenfant prodigue,2.0,minart,,ambig,True,,,ambig,minartenfant prodigue,,,
51832-2208204-defreyne,684,51832-2208204,2208204,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""defreyne torhout""~5","https://www.googleapis.com/books/v1/volumes?q=""defreyne+torhout""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,defreyne torhout,2.0,defreyne,,per,True,False,,per,defreyne torhout,torhout,,Defreyne
51832-2208204-torhout,685,51832-2208204,2208204,,,,Torhout,Commune,Torhout,West Flanders Province,Flanders,Belgium,defreyne torhout,2.0,torhout,True,loc,True,,,loc,defreyne torhout,torhout,,Defreyne
51834-2208204-defreyne,686,51834-2208204,2208204,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""defreyne wynendaele""~5","https://www.googleapis.com/books/v1/volumes?q=""defreyne+wynendaele""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,defreyne wynendaele,2.0,defreyne,,per,True,False,,per,defreyne wynendaele,,,Defreyne Wynendaele
51834-2208204-wynendaele,687,51834-2208204,2208204,,,,,Section,,,,Belgium,defreyne wynendaele,2.0,wynendaele,True,loc,True,,,loc,defreyne wynendaele,,,Defreyne Wynendaele
51845-2208485-proli,688,51845-2208485,2208485,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""proli""~5","https://www.googleapis.com/books/v1/volumes?q=""proli""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,proli,1.0,proli,,per,True,False,,per,proli,,,Proli
51888-2209578-berchem,689,51888-2209578,2209578,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""berchem coveliers fabrique""~5","https://www.googleapis.com/books/v1/volumes?q=""berchem+coveliers+fabrique""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Berchem,Section,Antwerpen,Antwerpen,Flanders,Belgium,berchem coveliers fabrique,3.0,berchem,True,loc,True,,,loc,berchem coveliers fabrique,berchem,,Coveliers Fabrique
51888-2209578-coveliers,690,51888-2209578,2209578,,,False,,,,,,,berchem coveliers fabrique,3.0,coveliers,,per,True,False,,per,berchem coveliers fabrique,berchem,,Coveliers Fabrique
51923-2210578-raviart,691,51923-2210578,2210578,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""raviart""~5","https://www.googleapis.com/books/v1/volumes?q=""raviart""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,raviart,1.0,raviart,,per,True,False,,per,raviart,,,Raviart
51936-2211145-ligny,692,51936-2211145,2211145,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""ligny poison""~5","https://www.googleapis.com/books/v1/volumes?q=""poison+ligny""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Ligny,Section,Sombreffe,Namur Province,Wallonia,Belgium,poison ligny,2.0,ligny,True,loc,True,,,loc,poison ligny,ligny,,Poison
